acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.61,0.6477588699810922,0.63012912482066,0.6749999999999999,0.7744444444444444,0.5679012345679012,0.575,0.4864864864864865,0.45,0.8888888888888888,1.0,1.0,"[[23, 16, 1], [18, 18, 4], [0, 0, 20]]",logvar,0,1,3,0.04240459999709856,
0.98,0.9755799755799757,0.9696969696969697,0.9833333333333334,1.0,1.0,1.0,0.9743589743589743,0.95,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [0, 38, 2], [0, 0, 20]]",shallow,0,1,21,0.04462690000946168,
0.95,0.944258113535222,0.960077519379845,0.9333333333333332,0.99625,0.95,0.95,0.963855421686747,1.0,0.918918918918919,0.85,0.85,"[[38, 2, 0], [0, 40, 0], [2, 1, 17]]",raw1d,0,2,27075,32.85762920000707,
0.96,0.9580361159308527,0.9696969696969697,0.9500000000000001,0.9975,0.9743589743589743,0.95,0.9523809523809523,1.0,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [0, 40, 0], [0, 2, 18]]",spec2d,0,2,32227,11.157377299998188,
0.97,0.9619104146881924,0.9659927257167308,0.9583333333333334,0.9904861111111111,0.9876543209876543,1.0,0.975,0.975,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [0, 39, 1], [1, 1, 18]]",raw1d_wide,0,2,99795,109.93782360000478,
0.96,0.9580361159308527,0.9696969696969697,0.9500000000000001,0.9981944444444445,0.9743589743589743,0.95,0.9523809523809523,1.0,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [0, 40, 0], [0, 2, 18]]",spec2d_wide,0,2,97775,18.169432499998948,
0.97,0.9665598791477835,0.9666562434855118,0.9666666666666667,0.9968055555555555,0.9876543209876543,1.0,0.9620253164556962,0.95,0.95,0.95,0.95,"[[40, 0, 0], [1, 38, 1], [0, 1, 19]]",late,0,2,98571,43.390075300005265,
0.96,0.9577497197316917,0.9681971774995031,0.9500000000000001,0.9963888888888889,0.9620253164556962,0.95,0.963855421686747,1.0,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [0, 40, 0], [1, 1, 18]]",gated,0,2,98698,27.081500000000233,
0.92,0.9155220367993154,0.9247354497354499,0.9083333333333333,0.9590972222222222,0.925,0.925,0.926829268292683,0.95,0.8947368421052632,0.85,0.85,"[[37, 3, 0], [1, 38, 1], [2, 1, 17]]",attention,0,2,98544,27.276479899999686,
0.91,0.9081045751633986,0.9126984126984127,0.9083333333333333,0.9793055555555555,0.9066666666666666,0.85,0.9176470588235294,0.975,0.9,0.9,0.9,"[[34, 4, 2], [1, 39, 0], [0, 2, 18]]",early,0,2,97507,21.218613399993046,
