metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,bayes_p_b_better_r05,bayes_p_equiv_r05,bayes_p_a_better_r05,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
log_loss,late,spec2d,25,0.06528546000523482,0.10538189589720323,-0.0400964358919684,0.00016230344772338867,0.0855556278343863,0.11691030284731037,0.00015652179718017578,0.054304365348362096,0.07835245673737891,0.8111428491609909,0.1824240311911631,0.006433119647846009,0.3309000055350905,0.6688553380299398,0.000244656434969583,0.005356013774871826,1.0,1.0,0.0053217411041259766,True,False
log_loss,late,spec2d_wide,25,0.06528546000523482,0.09188348425881887,-0.026598024253584054,0.0041751861572265625,0.2794223687291951,0.3255158684339705,0.043285250663757324,0.04187007409312857,0.06771927691794369,0.6069813563433206,0.36082938366311845,0.03218925999356092,0.16996929318103365,0.8280486222278578,0.0019820845911085066,0.11690521240234375,1.0,1.0,1.0,False,False
log_loss,logvar,raw1d,25,0.6659148486600022,0.12287058298356898,0.5430442656764332,5.960464477539063e-08,2.060623093393997e-15,1.806244948964229e-14,5.960464477539063e-08,0.5622707539435983,0.5948131696669943,4.574101216404056e-16,1.887379141862766e-15,0.9999999999999977,1.4170232961433607e-16,8.770761894538737e-15,0.9999999999999911,3.2782554626464844e-06,1.0509177776309384e-13,9.211849239717567e-13,3.2782554626464844e-06,True,True
log_loss,logvar,raw1d_wide,25,0.6659148486600022,0.11455510668799627,0.5513597419720059,5.960464477539063e-08,3.056709308116715e-15,2.664242980459341e-14,5.960464477539063e-08,0.5712277537268784,0.604856000817043,6.880162623008344e-16,2.7755575615628914e-15,0.9999999999999966,2.1727514365547927e-16,1.2434497875801753e-14,0.9999999999999873,3.2782554626464844e-06,1.5283546540583575e-13,1.3321214902296704e-12,3.2782554626464844e-06,True,True
log_loss,logvar,score,25,0.6659148486600022,0.09506125127868227,0.5708535973813199,5.960464477539063e-08,3.5144122633578805e-16,3.1530668385803347e-15,5.960464477539063e-08,0.5895374653533385,0.6211614515133511,8.052080634129277e-17,3.3306690738754696e-16,0.9999999999999996,2.6077935841555688e-17,1.3322676295501878e-15,0.9999999999999987,3.2782554626464844e-06,1.827494376946098e-14,1.639594756061774e-13,3.2782554626464844e-06,True,True
log_loss,logvar,shallow,25,0.6659148486600022,0.11796198669726676,0.5479528619627354,5.960464477539063e-08,7.460885069216483e-19,7.10099936337184e-18,5.960464477539063e-08,0.5616631473521193,0.5848689351500758,1.6238973767835483e-19,0.0,1.0,4.903290310281503e-20,0.0,1.0,3.2782554626464844e-06,4.1034867880690656e-17,3.905549649854512e-16,3.2782554626464844e-06,True,True
log_loss,logvar,spec2d,25,0.6659148486600022,0.10538189589720323,0.560532952762799,5.960464477539063e-08,3.219164191452115e-16,2.8912639593070035e-15,5.960464477539063e-08,0.5788080066267369,0.6097400412210818,7.26953065171891e-17,2.220446049250313e-16,0.9999999999999997,2.307445258804162e-17,1.3322676295501878e-15,0.9999999999999987,3.2782554626464844e-06,1.706157021469621e-14,1.532369898432712e-13,3.2782554626464844e-06,True,True
log_loss,logvar,spec2d_wide,25,0.6659148486600022,0.09188348425881887,0.5740313644011832,5.960464477539063e-08,1.3981422222689614e-18,1.3243947181648663e-17,5.960464477539063e-08,0.5887891536213842,0.6137679279710507,3.163078023982043e-19,0.0,1.0,1.0075155739558325e-19,0.0,1.0,3.2782554626464844e-06,7.549968000252391e-17,7.151731478090277e-16,3.2782554626464844e-06,True,True
log_loss,raw1d,raw1d_wide,25,0.12287058298356898,0.11455510668799627,0.008315476295572726,0.49078595638275146,0.739002728353148,0.7624534904080413,1.0,0.023991395268809133,0.050524179882655104,0.13119506816811888,0.5487791144698901,0.32002581736199104,0.013263773975248895,0.9347119098800597,0.052024316144691385,1.0,1.0,1.0,1.0,False,False
log_loss,raw1d,score,25,0.12287058298356898,0.09506125127868227,0.027809331704886732,0.002876228522694591,0.18163546955235674,0.2241618548570715,0.010622024536132812,0.04065436079547687,0.0623956310075192,0.013228196403449756,0.33810915150948384,0.6486626520870664,0.0003855139347817994,0.8580024727118853,0.14161201335333282,0.08341062715814314,1.0,1.0,0.30803871154785156,False,False
log_loss,raw1d,shallow,25,0.12287058298356898,0.11796198669726676,0.0049085962863022435,0.5964998602867126,0.8181587014895558,0.8347929773212645,0.6900379657745361,0.01832627172026719,0.041036793056572846,0.12486650318056289,0.6342787951570001,0.24085470166243697,0.007847877995972854,0.9705811162836102,0.02157100572041694,1.0,1.0,1.0,1.0,False,False
log_loss,raw1d,spec2d,25,0.12287058298356898,0.10538189589720323,0.017488687086365785,0.10731470584869385,0.498655361281631,0.5390665410103835,0.2295229434967041,0.033663480488483694,0.06104065118224415,0.07691392189197815,0.46196976168577714,0.46111631642224477,0.00699093238044836,0.8861279207882846,0.10688114683126708,1.0,1.0,1.0,1.0,False,False
log_loss,raw1d,spec2d_wide,25,0.12287058298356898,0.09188348425881887,0.03098709872475013,0.02027493715286255,0.3117891136028636,0.3580019223569898,0.043285250663757324,0.05004295437503409,0.0822965603336223,0.051015614959084826,0.3076383338925728,0.6413460511483424,0.00624668631154421,0.7277059682710918,0.26604734541736397,0.4460486173629761,1.0,1.0,1.0,False,False
log_loss,raw1d_wide,score,25,0.11455510668799627,0.09506125127868227,0.01949385540931401,0.0050716400146484375,0.2348033535624313,0.27994944634357793,0.043285250663757324,0.029657584083911195,0.0468605323931663,0.01052651006979321,0.5019641271691435,0.48750936276106327,0.00010996767854404094,0.9656204039766854,0.034269628344770695,0.1369342803955078,1.0,1.0,1.0,False,False
log_loss,raw1d_wide,shallow,25,0.11455510668799627,0.11796198669726676,-0.0034068800092704825,0.6915188431739807,0.8666067961261197,0.8789020381797805,1.0,0.01615726929007248,0.037738353825390446,0.20821842368325894,0.6643377266626895,0.12744384965405148,0.014522089582038385,0.9786489309229516,0.006828979495010005,1.0,1.0,1.0,1.0,False,False
log_loss,raw1d_wide,spec2d,25,0.11455510668799627,0.10538189589720323,0.009173210790793059,0.18172985315322876,0.6575907794541974,0.687551728218205,0.42435622215270996,0.02216007085607931,0.04414140168017306,0.08318049310671392,0.6162333024868818,0.3005862044064043,0.003975071801226773,0.9674123914784886,0.02861253672028464,1.0,1.0,1.0,1.0,False,False
log_loss,raw1d_wide,spec2d_wide,25,0.11455510668799627,0.09188348425881887,0.022671622429177404,0.02027493715286255,0.34585238911702687,0.39175678102460615,0.2295229434967041,0.03765297617114981,0.0630101518964287,0.04143134656808971,0.4139316015231743,0.544637051908736,0.0025501295037013297,0.8685368946091314,0.12891297588716727,0.4460486173629761,1.0,1.0,1.0,False,False
log_loss,score,shallow,25,0.09506125127868227,0.11796198669726676,-0.02290073541858449,0.0010271072387695312,0.18072097565803694,0.22318517412068206,0.004077315330505371,0.03345550938105991,0.0513203340635756,0.5685810659927374,0.42325319675507994,0.008165737252182646,0.05793048827695068,0.9419712172232476,9.829449980172238e-05,0.03184032440185547,1.0,1.0,0.1263967752456665,True,False
