metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
f1_macro,attention,early,25,0.9693537187651853,0.8886017334191186,0.08075198534606677,5.960464477539063e-08,0.004957399614013987,0.00978236768141303,5.960464477539063e-08,0.09733534188317346,0.1254040393499622,0.0009744922746240654,0.005124070642039791,0.9939014370833361,0.00037461444802528566,0.013965633801096722,0.9856597517508779,3.2782554626464844e-06,0.19829598456055947,0.3912947072565212,3.2782554626464844e-06,True,False
f1_macro,attention,gated,25,0.9693537187651853,0.9728367635567347,-0.0034830447915491767,0.27677204744647677,0.7488842039262528,0.7715067015158086,0.28627872467041016,0.010317677084438362,0.021885855438235097,0.2751438040477077,0.6138070234999632,0.11104917245232915,0.06886323979597664,0.9116194889441044,0.01951727125991898,1.0,1.0,1.0,1.0,False,False
f1_macro,attention,late,25,0.9693537187651853,0.9778341080265275,-0.008480389261342211,0.08297978868920647,0.4691940702051738,0.5110911442765809,0.0931396484375,0.015807207993239716,0.02820845245297636,0.44812622700912125,0.4908304881161829,0.061043284874695763,0.16387624045336438,0.8256176483872126,0.010506111159422975,1.0,1.0,1.0,1.0,False,False
f1_macro,attention,logvar,25,0.9693537187651853,0.6459623685293987,0.3233913502357866,5.960464477539063e-08,7.019151311569102e-13,5.537261557840947e-12,5.960464477539063e-08,0.33832712137718746,0.3636071447948301,1.8250504003804244e-13,5.032640970625835e-13,0.9999999999993142,9.638150455728715e-14,1.266431404189916e-12,0.9999999999986372,3.2782554626464844e-06,3.509575655784551e-11,2.7686307789204734e-10,3.2782554626464844e-06,True,True
f1_macro,attention,raw1d,25,0.9693537187651853,0.9616188629423723,0.007734855822813018,0.39136593830755195,0.6214814511259763,0.6541170380122941,0.8388197422027588,0.01756022590612532,0.03419047441767582,0.1313620743676222,0.42625754649994235,0.4423803791324354,0.04274328113587863,0.7395359070916214,0.2177208117724999,1.0,1.0,1.0,1.0,False,False
f1_macro,attention,raw1d_wide,25,0.9693537187651853,0.9646850892529923,0.004668629512193098,0.3695625904641354,0.7116312344372314,0.7373365022001442,1.0,0.012598733694459158,0.026021088491817765,0.12569476437046304,0.5377771176349871,0.33652811799454985,0.02984391933505335,0.8545594255327241,0.11559665513222253,1.0,1.0,1.0,1.0,False,False
f1_macro,attention,score,25,0.9693537187651853,0.9686109282366782,0.0007427905285070447,0.6070522480710051,0.9565445369715827,0.9605811152150987,0.30745625495910645,0.009314392088616268,0.023822534059646742,0.21681672718941078,0.5336106919037428,0.24957258090684642,0.06860804263440395,0.8482355077758643,0.08315644958973165,1.0,1.0,1.0,1.0,False,False
f1_macro,attention,shallow,25,0.9693537187651853,0.9535919042697746,0.015761814495410646,0.0011548399925231934,0.20734162220283325,0.2513656938027132,0.01463329792022705,0.023490267185326312,0.036571310215079575,0.02236013252861852,0.29763167841830673,0.6800081890530747,0.003574926351990987,0.6311542868141915,0.3652707868338175,0.039264559745788574,1.0,1.0,0.4682655334472656,True,False
f1_macro,attention,spec2d,25,0.9693537187651853,0.9651728520604483,0.004180866704737029,0.5296296702875958,0.7680867040066226,0.7890796432339943,0.8388197422027588,0.013088275032705411,0.02816479763001309,0.16091345066106164,0.49821028038265125,0.3408762689562871,0.04869853616285012,0.8161593180060556,0.13514214583109435,1.0,1.0,1.0,1.0,False,False
f1_macro,attention,spec2d_wide,25,0.9693537187651853,0.9701848682997656,-0.0008311495345801268,0.8864030063670636,0.9442936265289298,0.9494651563340726,1.0,0.008310554708595652,0.02097006429528419,0.22181673006950117,0.5948576526711251,0.18332561725937366,0.05824143509297081,0.8970161833751451,0.044742381531884035,1.0,1.0,1.0,1.0,False,False
