model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
early,raw1d_wide,25,0.8963280002736562,0.962807997503364,-0.06647999722970782,5.960464477539063e-08,0.007306751066882607,0.01375139880329333,5.960464477539063e-08,0.08089201830052428,0.1052855515648287,0.9899546355453351,0.008782342007185265,0.0012630224474795976,0.974238935213957,0.025338813991198098,0.0004222507948449124,3.2782554626464844e-06,0.2922700426753043,0.5500559521317332,3.2782554626464844e-06,True,False
early,score,25,0.8963280002736562,0.96366912371948,-0.0673411234458239,5.960464477539063e-08,0.00576814882028642,0.011174953401340152,5.960464477539063e-08,0.08145949168620104,0.10535599333694613,0.9917976194714244,0.007236380497320272,0.0009660000312553094,0.978215888728495,0.02147040285972894,0.00031370841177609494,3.2782554626464844e-06,0.24226225045202965,0.4693480428562864,3.2782554626464844e-06,True,False
early,shallow,25,0.8963280002736562,0.9535919042697746,-0.0572639039961186,4.172325134277344e-07,0.011059775761704343,0.019766666630492764,1.5497207641601562e-06,0.07047859947138187,0.09284556050131226,0.9838538120084062,0.014378935535963824,0.0017672524556300163,0.957105697358019,0.042354907963957564,0.0005393946780234555,1.5854835510253906e-05,0.4313312547064694,0.7708999985892178,6.0439109802246094e-05,True,False
early,spec2d,25,0.8963280002736562,0.9602389750811936,-0.06391097480753757,5.960464477539063e-08,0.00236199014709658,0.00508842173058369,5.960464477539063e-08,0.07585757781676762,0.09607818785259396,0.9957572559575244,0.003929252017549227,0.00031349202492637196,0.9858976408582102,0.014020991967523178,8.136717426663284e-05,3.2782554626464844e-06,0.10628955661934611,0.22897897787626606,3.2782554626464844e-06,True,False
early,spec2d_wide,25,0.8963280002736562,0.9654744565908163,-0.06914645631716022,1.1324882507324219e-06,0.01630663208209944,0.02774128466138476,0.00015652179718017578,0.08615396157821192,0.11494056571164549,0.9815445648595883,0.015019066897204777,0.003436368243206926,0.9606207833230913,0.0379815389703797,0.0013976777065289867,4.190206527709961e-05,0.6033453870376793,1.0,0.005791306495666504,True,False
gated,late,25,0.9730945343347909,0.9740386418003482,-0.0009441074655572246,0.8526613933965645,0.9466675810852224,0.9516193430577711,0.8388197422027588,0.009818820378359006,0.024840003291278372,0.2614482364385237,0.5180727905182475,0.2204789730432287,0.09255754685136294,0.8340556141057517,0.07338683904288536,1.0,1.0,1.0,1.0,False,False
gated,logvar,25,0.9730945343347909,0.6459623685293987,0.3271321658053921,5.960464477539063e-08,1.4510801599384826e-12,1.1254767821945041e-11,5.960464477539063e-08,0.34276417509339385,0.3692226389466654,3.819017737906687e-13,1.017741446673881e-12,0.9999999999986003,2.0400479377372283e-13,2.539302101922658e-12,0.9999999999972566,3.2782554626464844e-06,7.599251894142284e-11,5.895774210926625e-10,3.2782554626464844e-06,True,True
gated,raw1d,25,0.9730945343347909,0.9510810441478972,0.022013490186893643,0.0028191191201523973,0.20828262761579316,0.2523528755247671,0.01463329792022705,0.03283043831949345,0.05113901438903151,0.036113081199434745,0.2074735592868635,0.7564133595137017,0.010552043328154834,0.44286470892837393,0.5465832477434712,0.09303093096502911,1.0,1.0,0.4828988313674927,False,False
gated,raw1d_wide,25,0.9730945343347909,0.962807997503364,0.01028653683142692,0.04804479976978151,0.46179328734674235,0.5040359887930205,0.0931396484375,0.019025969602871517,0.03381817972897763,0.07661308740479701,0.4151625351880255,0.5082243774071775,0.01875907918131635,0.7378162963043712,0.24342462451431243,1.0,1.0,1.0,1.0,False,False
gated,score,25,0.9730945343347909,0.96366912371948,0.009425410615310855,0.03325039468686109,0.3715414625664206,0.41695526873525046,0.21003961563110352,0.016002065949331967,0.02713359704202281,0.03637837540988833,0.4855274063256011,0.4780942182645106,0.0044921040692714985,0.8369443610141084,0.1585635349166201,0.731508683110944,1.0,1.0,1.0,False,False
gated,shallow,25,0.9730945343347909,0.9535919042697746,0.01950263006501613,0.0011548399925231934,0.17092122258352166,0.21267738125921876,0.004077315330505371,0.028281795340550316,0.04314125600392812,0.021572984174724245,0.22752347313098786,0.7509035426942879,0.004326035181287814,0.5098830839433239,0.4857908808753883,0.039264559745788574,1.0,1.0,0.13862872123718262,True,False
gated,spec2d,25,0.9730945343347909,0.9602389750811936,0.012855559253597168,0.02027098227748266,0.36818807633792183,0.41367756528879995,0.052478790283203125,0.021761929944215823,0.036836696254804076,0.0580171529068933,0.36212634415475153,0.5798565029383551,0.01384481424082581,0.6786983229305343,0.3074568628286398,0.5348459616292288,1.0,1.0,1.0,False,False
gated,spec2d_wide,25,0.9730945343347909,0.9654744565908163,0.007620077743974507,0.22375715482873781,0.6235850115271162,0.6560689279290665,0.4048728942871094,0.017358647288123363,0.03384197873446567,0.13080899462357898,0.4302418547554682,0.4389491506209528,0.042051800757901985,0.7443623599969634,0.21358583924513466,1.0,1.0,1.0,1.0,False,False
late,logvar,25,0.9740386418003482,0.6459623685293987,0.3280762732709493,5.960464477539063e-08,6.521582747036275e-12,4.86767584915483e-11,5.960464477539063e-08,0.3449129041446904,0.37341028929694176,1.7380966379836471e-12,4.46798154030148e-12,0.999999999993794,9.39403343755141e-13,1.1049161585674483e-11,0.9999999999880115,3.2782554626464844e-06,3.130359718577412e-10,2.3364844075943187e-09,3.2782554626464844e-06,True,True
late,raw1d,25,0.9740386418003482,0.9510810441478972,0.022957597652450867,0.0009118914604187012,0.17491555027422845,0.21696964332960655,0.00015652179718017578,0.033392434040440906,0.0510542544948561,0.0280769635400671,0.19083496097259367,0.7810880754873393,0.0075763049770789315,0.42171823322637514,0.5707054617965459,0.03191620111465454,1.0,1.0,0.005791306495666504,True,False
late,raw1d_wide,25,0.9740386418003482,0.962807997503364,0.011230644296984145,0.016389587860593358,0.31751870315474934,0.3637090389775354,0.06391465663909912,0.018221095349994873,0.030053009795319004,0.032767796422071886,0.42316419687253604,0.5440680067053921,0.004536334570405433,0.7788598349218461,0.2166038305077484,0.458908460096614,1.0,1.0,1.0,False,False
late,score,25,0.9740386418003482,0.96366912371948,0.010369518080868079,0.048674875673469,0.4390931617862424,0.4823217027041229,0.30745625495910645,0.018743634261889495,0.03291751595531414,0.06764516432513046,0.4212866614205847,0.5110681742542849,0.015082727471918387,0.7489098284782912,0.23600744404979035,1.0,1.0,1.0,1.0,False,False
late,shallow,25,0.9740386418003482,0.9535919042697746,0.020446737530573356,0.000429689884185791,0.12117397005746369,0.15796209081730922,0.0009105205535888672,0.028532296581453835,0.04221777155397806,0.012453219634733658,0.19742160171825385,0.7901251786470125,0.002022764207921754,0.4841196360762845,0.5138575997157937,0.015468835830688477,1.0,1.0,0.03186821937561035,True,False
late,spec2d,25,0.9740386418003482,0.9602389750811936,0.013799666719154393,0.014004698339500191,0.2858746385063873,0.3320269523079413,0.15158963203430176,0.021832744332509854,0.03542939014736533,0.035971978489389614,0.34720147673272195,0.6168265447778885,0.006644196621931387,0.6792168200537054,0.31413898332436313,0.42014095018500575,1.0,1.0,1.0,False,False
late,spec2d_wide,25,0.9740386418003482,0.9654744565908163,0.008564185209531732,0.09436225831584012,0.5463902183332731,0.5840555370278957,0.21003961563110352,0.017458085543974322,0.032511744749132744,0.0986156650108329,0.44180952057953826,0.4595748144096289,0.02621330718359638,0.7628063001296436,0.21098039268676003,1.0,1.0,1.0,1.0,False,False
logvar,raw1d,25,0.6459623685293987,0.9510810441478972,-0.3051186756184985,5.960464477539063e-08,1.4338211121023179e-12,1.1124102284767218e-11,5.960464477539063e-08,0.31969056011708297,0.34435467540620146,0.9999999999985488,1.0907100137752646e-12,3.6046250171227754e-13,0.9999999999970082,2.807500327979027e-12,1.8432867878084492e-13,3.2782554626464844e-06,7.599251894142284e-11,5.895774210926625e-10,3.2782554626464844e-06,True,True
logvar,raw1d_wide,25,0.6459623685293987,0.962807997503364,-0.31684562897396523,5.960464477539063e-08,1.3764870471619895e-13,1.1241276249082363e-12,5.960464477539063e-08,0.3304145693669449,0.3533811191111552,0.9999999999998621,1.0292404580865651e-13,3.4965653849787935e-14,0.9999999999997187,2.6326523135552987e-13,1.8065283084484812e-14,3.2782554626464844e-06,7.570678759390941e-12,6.1827019369953e-11,3.2782554626464844e-06,True,True
logvar,score,25,0.6459623685293987,0.96366912371948,-0.31770675519008124,5.960464477539063e-08,3.648978553157695e-12,2.7658136518250517e-11,5.960464477539063e-08,0.3335655008149909,0.3604077346023622,0.9999999999964359,2.615414559861526e-12,9.48734416092614e-13,0.9999999999929233,6.5758201887366555e-12,5.008523925265551e-13,3.2782554626464844e-06,1.8244892765788474e-10,1.3829068259125258e-09,3.2782554626464844e-06,True,True
logvar,shallow,25,0.6459623685293987,0.9535919042697746,-0.30762953574037594,5.960464477539063e-08,3.800583865102384e-13,3.039171775558098e-12,5.960464477539063e-08,0.32143706844321346,0.3448074553327156,0.9999999999996139,2.909159721334405e-13,9.521959583118895e-14,0.9999999999992003,7.511473063572291e-13,4.854633828027114e-14,3.2782554626464844e-06,2.0523152871552873e-11,1.641152758801373e-10,3.2782554626464844e-06,True,True
logvar,spec2d,25,0.6459623685293987,0.9602389750811936,-0.3142766065517949,5.960464477539063e-08,3.1366837682075826e-12,2.3867832107674985e-11,5.960464477539063e-08,0.3298517423085481,0.3562139430235996,0.9999999999969097,2.281418953028027e-12,8.088868360160961e-13,0.9999999999938081,5.768220044292843e-12,4.2371580864658047e-13,3.2782554626464844e-06,1.5997087217858672e-10,1.2172594374914242e-09,3.2782554626464844e-06,True,True
logvar,spec2d_wide,25,0.6459623685293987,0.9654744565908163,-0.31951208806141757,5.960464477539063e-08,4.1510821758304116e-11,2.9351902916565487e-10,5.960464477539063e-08,0.3374489651960144,0.3678086078089808,0.9999999999604735,2.847496422788084e-11,1.1051528961731372e-11,0.9999999999236379,7.039759755958493e-11,5.964541274855499e-12,3.2782554626464844e-06,1.9510086226402934e-09,1.379539437078578e-08,3.2782554626464844e-06,True,True
raw1d,raw1d_wide,25,0.9510810441478972,0.962807997503364,-0.011726953355466722,0.020652054892417553,0.38377597746051667,0.42888547478454914,0.15158963203430176,0.020125704563626307,0.034341283070496414,0.5514303149449069,0.3919365948876893,0.0566330901674038,0.2686454650783257,0.7191075180054309,0.012247016916243378,0.5348459616292288,1.0,1.0,1.0,False,False
raw1d,score,25,0.9510810441478972,0.96366912371948,-0.012588079571582788,0.01980910968997144,0.36550529706602924,0.4110528823638772,0.0308837890625,0.021259607867450084,0.03593688407307058,0.5744075292621449,0.3701344089025309,0.055458061835324174,0.29603220703434835,0.6913839267958898,0.012583866169761803,0.5348459616292288,1.0,1.0,0.926513671875,False,False
raw1d,shallow,25,0.9510810441478972,0.9535919042697746,-0.0025108601218775117,1.0,0.8505365889682313,0.8642822216817015,0.6900379657745361,0.010886706281675321,0.02506351610673543,0.2876091994391171,0.5363746054687153,0.1760161950921676,0.09853791862038629,0.8511642956105526,0.05029778576906103,1.0,1.0,1.0,1.0,False,False
raw1d,spec2d,25,0.9510810441478972,0.9602389750811936,-0.009157930933296475,0.12664812803268433,0.507466894194506,0.5474012889994054,0.42435622215270996,0.01780615143720856,0.03244397728429968,0.47558981959249763,0.4383720159360692,0.08603816447143306,0.21674864492916376,0.7619907794735313,0.021260575597304873,1.0,1.0,1.0,1.0,False,False
raw1d,spec2d_wide,25,0.9510810441478972,0.9654744565908163,-0.014393412442919135,0.015158438877439449,0.3702664107744456,0.4157093923116314,0.022655844688415527,0.024409343996599893,0.04136213349969394,0.6085748268397826,0.3240113139415184,0.06741385921869901,0.36259407559958967,0.6178359553288976,0.01956996907151275,0.439594727445744,1.0,1.0,0.7023311853408813,False,False
raw1d_wide,score,25,0.962807997503364,0.96366912371948,-0.0008611262161160659,0.5429891412666084,0.9422323956349021,0.9475946744846617,0.0931396484375,0.008333298418738281,0.020980565605321,0.22233583212149843,0.595217603983366,0.18244656389513556,0.058345128851417,0.8972744521031322,0.04438041904545082,1.0,1.0,1.0,1.0,False,False
raw1d_wide,shallow,25,0.962807997503364,0.9535919042697746,0.00921609323358921,0.10139739513397217,0.46535402418076066,0.5074318742961914,0.2295229434967041,0.017109409975422884,0.030469498998433354,0.06748913348717767,0.45740765228987396,0.4751032142229484,0.013610651583242638,0.7894194978279696,0.19696985058878774,1.0,1.0,1.0,1.0,False,False
raw1d_wide,spec2d,25,0.962807997503364,0.9602389750811936,0.0025690224221702486,0.7317059346728588,0.8194548599492435,0.8359744522253242,0.5412561893463135,0.009642826403077629,0.021615822547445433,0.13502541826940906,0.6095606898269632,0.2554138919036277,0.026940193983128236,0.9078093823720728,0.0652504236447991,1.0,1.0,1.0,1.0,False,False
raw1d_wide,spec2d_wide,25,0.962807997503364,0.9654744565908163,-0.002666459087452413,0.5296296702875958,0.8517864725140776,0.8654196651926911,0.5412561893463135,0.011637317484130168,0.02682123455124047,0.3041077433786588,0.5066208401636858,0.18927141645765538,0.11572631975219436,0.8235382379288873,0.060735442318918365,1.0,1.0,1.0,1.0,False,False
score,shallow,25,0.96366912371948,0.9535919042697746,0.010077219449705277,0.023999149663337077,0.40778794356578707,0.45217794134368033,0.06391465663909912,0.017676738694696176,0.030539551244338464,0.053094606922676174,0.44435635697996967,0.5025490360973541,0.009508333424923503,0.7830369721796224,0.2074546943954541,0.5759795919200899,1.0,1.0,1.0,False,False
score,spec2d,25,0.96366912371948,0.9602389750811936,0.0034301486382863145,0.23931654122149526,0.645918610874375,0.6767601864397677,0.3876953125,0.008114406938321883,0.01604290011072593,0.0404894858514952,0.7686705798414144,0.19083993430709037,0.002024168195267502,0.980946607210394,0.017029224594338546,1.0,1.0,1.0,1.0,False,False
score,spec2d_wide,25,0.96366912371948,0.9654744565908163,-0.001805332871336347,0.5480967583988466,0.888437306106342,0.8987473606281132,0.5234670639038086,0.009896174661073976,0.02359059110443046,0.2629817732529126,0.5554707489106789,0.1815474778364085,0.08296019945821202,0.8671873086740739,0.04985249186771407,1.0,1.0,1.0,1.0,False,False
shallow,spec2d,25,0.9535919042697746,0.9602389750811936,-0.006647070811418962,0.24106645584106445,0.5993008243423308,0.6335021977552372,0.42435622215270996,0.014579236004535197,0.028005079232592364,0.39527169853049327,0.5072869449815121,0.09744135648799468,0.14771180929577796,0.8306821310986531,0.02160605960556889,1.0,1.0,1.0,1.0,False,False
shallow,spec2d_wide,25,0.9535919042697746,0.9654744565908163,-0.011882552321041623,0.029578447341918945,0.43644120827394306,0.47977731754699704,0.01463329792022705,0.021422460744185433,0.03756954187284166,0.5493693611751018,0.3716589397248317,0.07897169910006648,0.2968614980887563,0.6810317390115197,0.022106762899723995,0.6803042888641357,1.0,1.0,0.4828988313674927,False,False
spec2d,spec2d_wide,25,0.9602389750811936,0.9654744565908163,-0.005235481509622661,0.3155263919366913,0.7037737417730363,0.7301146856640244,0.0931396484375,0.013880610692008924,0.028513204222681658,0.36462695993381666,0.4984301096137643,0.13694293045241898,0.1443128722805503,0.8177096413328726,0.03797748638657721,1.0,1.0,1.0,1.0,False,False
