model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
late,score,15,0.969437537054351,0.9643071870885576,0.005130349965793275,0.421578895217645,0.7071932531705789,0.7312800955747222,0.5810546875,0.01594471572890751,0.028699713715743806,0.13859563759878255,0.500720713998832,0.3606836484023854,0.04068766226519776,0.8167094739286332,0.14260286380616907,1.0,1.0,1.0,1.0,False,False
late,shallow,15,0.969437537054351,0.9550189828465289,0.014418554207822114,0.01806640625,0.21795412709226938,0.25808923278285223,0.11846923828124999,0.0234513604412526,0.034105098981876,0.0232067937075595,0.3260763176817396,0.6507168886107009,0.004080139191299447,0.6832789583183141,0.31264090249038645,0.578125,1.0,1.0,1.0,False,False
late,spec2d,15,0.969437537054351,0.9600509216392045,0.009386615415146389,0.0735939238114404,0.3656334173342091,0.40722509146924835,0.057373046875,0.01749965473702045,0.027068574679656787,0.036986337253662176,0.48694187498721386,0.47607178775912395,0.00551607626061539,0.8403240052993244,0.15415991844006033,1.0,1.0,1.0,1.0,False,False
late,spec2d_wide,15,0.969437537054351,0.9654523379915658,0.00398519906278488,0.8260910288588201,0.8103818116431993,0.8264108303425066,0.79052734375,0.017156827599397573,0.03269209791926052,0.20265485324451013,0.43853467238967386,0.358810474365816,0.08162290843787293,0.747133385259862,0.17124370630226515,1.0,1.0,1.0,1.0,False,False
logvar,raw1d,15,0.6390627009505595,0.956320173218552,-0.3172574722679926,6.103515625e-05,4.43173658092299e-10,1.4522041637698321e-09,6.103515625e-05,0.33417239478484073,0.35412269121237344,0.9999999996615746,1.9162469379325527e-10,1.46800705022645e-10,0.9999999994766849,4.249690326641376e-10,9.834602529008354e-11,0.00274658203125,1.9499640956061156e-08,6.389698320587261e-08,0.00274658203125,True,True
logvar,raw1d_wide,15,0.6390627009505595,0.9633883336074447,-0.32432563265688524,6.103515625e-05,4.762373024952182e-10,1.5593659399793677e-09,6.103515625e-05,0.3417116179249246,0.3622175090655205,0.9999999996398037,2.0100411887983778e-10,1.591921983374495e-10,0.9999999994486614,4.437706779966584e-10,1.075679634113362e-10,0.00274658203125,2.0478204007294382e-08,6.70527354191128e-08,0.00274658203125,True,True
logvar,score,15,0.6390627009505595,0.9643071870885576,-0.325244486137998,6.103515625e-05,3.0237825777827994e-09,9.682280919488341e-09,6.103515625e-05,0.3453156954073634,0.3689886725779083,0.9999999977324485,1.2487887941995854e-09,1.0187626857179435e-09,0.9999999965611807,2.745391142913496e-09,6.934281974820865e-10,0.00274658203125,1.1792752053352918e-07,3.776089558600453e-07,0.00274658203125,True,True
logvar,shallow,15,0.6390627009505595,0.9550189828465289,-0.3159562818959692,6.103515625e-05,1.6316879850579649e-09,5.267240650685752e-09,6.103515625e-05,0.33455412069523505,0.35648933184309906,0.9999999987581019,6.997854792750223e-10,5.42112660605937e-10,0.9999999980866903,1.5491509121699068e-09,3.6415882070060944e-10,0.00274658203125,6.52675194023186e-08,2.1068962602743006e-07,0.00274658203125,True,True
logvar,spec2d,15,0.6390627009505595,0.9600509216392045,-0.3209882206886449,6.103515625e-05,9.575960912844312e-10,3.1112402163035816e-09,6.103515625e-05,0.3391304573451104,0.36052830878631104,0.9999999992744492,4.06014421139966e-10,3.195364204893195e-10,0.9999999988874415,8.970161660864622e-10,2.155423236932958e-10,0.00274658203125,4.021903583394611e-08,1.3067208908475044e-07,0.00274658203125,True,True
logvar,spec2d_wide,15,0.6390627009505595,0.9654523379915658,-0.3263896370410064,6.103515625e-05,7.244591577950712e-09,2.2903898202024255e-08,6.103515625e-05,0.34793801075075775,0.3733532287402338,0.999999994597735,2.9486557113634978e-09,2.4536092573378335e-09,0.9999999918569098,6.464889828433121e-09,1.678200373706426e-09,0.00274658203125,2.7529447996212706e-07,8.703481316769217e-07,0.00274658203125,True,True
