metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
brier,late,raw1d,25,0.03384170019933832,0.06255898565436424,-0.028717285455025932,0.00012022256851196289,0.0951322098134941,0.1281447243272743,0.004077315330505371,0.03921973504885712,0.05699599642572781,0.8656750779619982,0.12043245863052691,0.013892463407474926,0.6986217837248443,0.2978637534995964,0.0035144627755593384,0.003967344760894775,1.0,1.0,0.13047409057617188,True,False
brier,late,raw1d_wide,25,0.03384170019933832,0.056711377128224216,-0.022869676928885894,6.365776062011719e-05,0.07580122186975609,0.10528793559401194,0.0009105205535888672,0.030699942713359737,0.04395331279541489,0.8466333784015708,0.1466273907498511,0.0067392308485780695,0.5910803170270481,0.40794884696457145,0.0009708360083804422,0.0022280216217041016,1.0,1.0,0.03186821937561035,True,False
brier,late,score,25,0.03384170019933832,0.04969236229727689,-0.01585066209793857,0.001625359058380127,0.18541519569142442,0.22819180118063287,0.01463329792022705,0.02323786643129694,0.03574131849749507,0.6903087968010253,0.2917667935869295,0.017924409612045226,0.3621418323190459,0.6353168382045701,0.0025413294763840123,0.04876077175140381,1.0,1.0,0.4097323417663574,True,False
brier,late,shallow,25,0.03384170019933832,0.06450789737731323,-0.03066619717797492,5.960464477539062e-07,0.005944197724716483,0.011473892212545434,1.9431114196777344e-05,0.03712239087927171,0.04805003073210839,0.9734221616129655,0.026315901583706686,0.00026193680332784976,0.8478543496685585,0.1521241407231279,2.1509608313535896e-05,2.1457672119140625e-05,0.21399111808979338,0.41306011965163564,0.0006995201110839844,True,False
brier,late,spec2d,25,0.03384170019933832,0.05531074243645676,-0.021469042237118444,7.49826431274414e-05,0.07999857311771195,0.11031283595833574,0.0009105205535888672,0.028931350850273478,0.04156192309888804,0.8307390756819206,0.16270779319131973,0.006553131126759643,0.5492517190879875,0.4498952278423264,0.0008530530696860903,0.002549409866333008,1.0,1.0,0.03186821937561035,True,False
brier,late,spec2d_wide,25,0.03384170019933832,0.04865351237640349,-0.014811812177065165,0.005578815937042236,0.3046611583439694,0.3508843134381888,0.043285250663757324,0.02378433911797674,0.038971080333696784,0.6318743225235146,0.32229868556653396,0.045826991909951424,0.35826632618867454,0.6311187944399028,0.010614879371422697,0.14504921436309814,1.0,1.0,1.0,False,False
brier,logvar,raw1d,25,0.44331073143284494,0.06255898565436424,0.38075174577848064,5.960464477539063e-08,2.3325268906029015e-19,2.238227033795425e-18,5.960464477539063e-08,0.38981302608701773,0.405149989691038,6.380203817735265e-20,0.0,1.0,3.540813391921372e-20,0.0,1.0,3.2782554626464844e-06,1.1662634453014507e-17,1.1191135168977125e-16,3.2782554626464844e-06,True,True
brier,logvar,raw1d_wide,25,0.44331073143284494,0.056711377128224216,0.3865993543046207,5.960464477539063e-08,8.882353546261792e-21,8.688268879533355e-20,5.960464477539063e-08,0.3945977644276307,0.4081357326583517,2.440689484452889e-21,0.0,1.0,1.3605392390739086e-21,0.0,1.0,3.2782554626464844e-06,4.796470914981368e-19,4.691665194948011e-18,3.2782554626464844e-06,True,True
brier,logvar,score,25,0.44331073143284494,0.04969236229727689,0.3936183691355681,5.960464477539063e-08,1.7351049181869554e-20,1.6912308952240726e-19,5.960464477539063e-08,0.40199827752855016,0.4161819630180172,4.822148497883202e-21,0.0,1.0,2.7172625205123565e-21,0.0,1.0,3.2782554626464844e-06,9.162804091673806e-19,8.931287309679158e-18,3.2782554626464844e-06,True,True
brier,logvar,shallow,25,0.44331073143284494,0.06450789737731323,0.3788028340555318,5.960464477539063e-08,7.390897376715427e-23,7.376947607635457e-22,5.960464477539063e-08,0.3851965926136398,0.396018555841751,1.9967230870600468e-23,0.0,1.0,1.0953530219582008e-23,0.0,1.0,3.2782554626464844e-06,4.064993557193484e-21,4.0573211841995015e-20,3.2782554626464844e-06,True,True
brier,logvar,spec2d,25,0.44331073143284494,0.05531074243645676,0.3879999889963883,5.960464477539063e-08,5.2968042721116386e-20,5.130367207161695e-19,5.960464477539063e-08,0.39666440693004834,0.41132964826171386,1.4618939272506696e-20,0.0,1.0,8.183117091421481e-21,0.0,1.0,3.2782554626464844e-06,2.7013701787769355e-18,2.6164872756524643e-17,3.2782554626464844e-06,True,True
brier,logvar,spec2d_wide,25,0.44331073143284494,0.04865351237640349,0.3946572190564415,5.960464477539063e-08,1.728830960693171e-20,1.6851485489960676e-19,5.960464477539063e-08,0.40305794308747894,0.41727686075963744,4.812036198982455e-21,0.0,1.0,2.7155074407441367e-21,0.0,1.0,3.2782554626464844e-06,9.162804091673806e-19,8.931287309679158e-18,3.2782554626464844e-06,True,True
brier,raw1d,raw1d_wide,25,0.06255898565436424,0.056711377128224216,0.00584760852614004,0.4418373703956604,0.6424473791280527,0.6735479645713298,0.6900379657745361,0.013749557108300113,0.027124256232357445,0.10737461014573299,0.5219475219902334,0.3706778678640335,0.02426506617255204,0.8425603772713471,0.13317455655610075,1.0,1.0,1.0,1.0,False,False
brier,raw1d,score,25,0.06255898565436424,0.04969236229727689,0.012866623357087364,0.0021269364671226854,0.207261048251253,0.25128113909122973,0.002599477767944336,0.019174327012895426,0.02985063522763298,0.015111708022806878,0.37250717001609357,0.6123811219610995,0.0014667095105107555,0.7588643100648003,0.23966898042468895,0.05955422107943519,1.0,1.0,0.08578276634216309,False,False
brier,raw1d,shallow,25,0.06255898565436424,0.06450789737731323,-0.0019489117229489848,0.7711594104766846,0.8800762763139095,0.8911485243835902,1.0,0.010069840805974298,0.02381518247252048,0.2673425676776402,0.5530861368716482,0.17957129545071163,0.08533860845829574,0.8652640411284314,0.049397350413272915,1.0,1.0,1.0,1.0,False,False
brier,raw1d,spec2d,25,0.06255898565436424,0.05531074243645676,0.007248243217907489,0.24106645584106445,0.5836603047372737,0.6189272039312825,0.6900379657745361,0.015538353512632806,0.029570048321116604,0.099313248716467,0.48331841024906,0.417368341034473,0.023769101762736288,0.8071640333522108,0.16906686488505301,1.0,1.0,1.0,1.0,False,False
brier,raw1d,spec2d_wide,25,0.06255898565436424,0.04865351237640349,0.013905473277960762,0.0709836483001709,0.437534165016392,0.48082614023294457,0.2295229434967041,0.025096471978449074,0.044038159457239566,0.09365504237455882,0.31953874095876034,0.5868062166666809,0.03307424892580266,0.6007606325926227,0.36616511848157457,1.0,1.0,1.0,1.0,False,False
brier,raw1d_wide,score,25,0.056711377128224216,0.04969236229727689,0.0070190148309473245,0.1134914755821228,0.4864725650236449,0.5275188964923335,0.42435622215270996,0.013328675755853735,0.024008296809826198,0.04972016407900293,0.5669735652747282,0.3833062706462689,0.005960191405546178,0.8922797560960857,0.10176005249836816,1.0,1.0,1.0,1.0,False,False
brier,raw1d_wide,shallow,25,0.056711377128224216,0.06450789737731323,-0.007796520249089023,0.24106645584106445,0.5188026894454898,0.5581030370349312,0.6900379657745361,0.015361738422228512,0.028166493581231605,0.4273641719241133,0.4986275515678483,0.07400827650803844,0.15779780979876526,0.8280736048473125,0.014128585353922288,1.0,1.0,1.0,1.0,False,False
brier,raw1d_wide,spec2d,25,0.056711377128224216,0.05531074243645676,0.001400634691767448,0.7914759516716003,0.9053598132148932,0.9141208734807997,0.6900379657745361,0.008807433660320335,0.02134405126125302,0.16890934986489664,0.5971698711074731,0.23392077902763034,0.03939713428006206,0.898768946190895,0.061833919529042915,1.0,1.0,1.0,1.0,False,False
brier,raw1d_wide,spec2d_wide,25,0.056711377128224216,0.04865351237640349,0.008057864751820725,0.10731470584869385,0.5199765785207592,0.5592099700675945,0.42435622215270996,0.015898872291235905,0.029170423678688186,0.07817438197308053,0.4836959362085995,0.4381296818183199,0.016108208263491585,0.8124801548803529,0.1714116368561555,1.0,1.0,1.0,1.0,False,False
brier,score,shallow,25,0.04969236229727689,0.06450789737731323,-0.014815535080036349,0.0009118914604187012,0.1619033300302401,0.2029374114363421,0.01463329792022705,0.02133865953506268,0.032379585203919474,0.6783744781510785,0.3098250599313741,0.011800461917547378,0.3090791864404772,0.6897165981390894,0.0012042154204334522,0.029180526733398438,1.0,1.0,0.4097323417663574,True,False
brier,score,spec2d,25,0.04969236229727689,0.05531074243645676,-0.005618380139179876,0.011322371449485434,0.49195459945900727,0.5327186415094971,0.012725830078125,0.010733750971663503,0.019391937630446457,0.2956409610521796,0.6722522618146325,0.03210677713318803,0.04333659585276757,0.9546585000620159,0.0020049040852165275,0.27173691478765044,1.0,1.0,0.369049072265625,False,False
brier,score,spec2d_wide,25,0.04969236229727689,0.04865351237640349,0.0010388499208734004,0.8531995415687561,0.9455582432595032,0.9506127120140065,0.6900379657745361,0.010604849326015606,0.026796091591694108,0.2352578856378327,0.48611138575365476,0.27863072860851257,0.08752903021761028,0.8024837201268975,0.10998724965549227,1.0,1.0,1.0,1.0,False,False
brier,shallow,spec2d,25,0.06450789737731323,0.05531074243645676,0.009197154940856472,0.03180783987045288,0.37068974328516147,0.4161230923109826,0.10775214433670044,0.015602932829898039,0.026445239766049972,0.03446883924049231,0.49693772907912853,0.4685934316803792,0.0039658871673828,0.8487468106635232,0.14728730216909408,0.6997724771499634,1.0,1.0,1.0,False,False
brier,shallow,spec2d_wide,25,0.06450789737731323,0.04865351237640349,0.015854385000909747,0.0030878782272338867,0.19976408433634174,0.2433948987949525,0.004077315330505371,0.02349455975070206,0.036426185092379354,0.020912625956123896,0.29446479728621733,0.6846225767576588,0.003239246226810132,0.6301277168355864,0.3666330369376034,0.08337271213531494,1.0,1.0,0.13047409057617188,False,False
brier,spec2d,spec2d_wide,25,0.05531074243645676,0.04865351237640349,0.006657230060053277,0.1134914755821228,0.6038459368182991,0.6377315606845576,0.2295229434967041,0.014702054087781849,0.02831858167691026,0.10036241344161605,0.5026293556847852,0.3970082308735988,0.022949765090494453,0.8258280539846123,0.15122218092489328,1.0,1.0,1.0,1.0,False,False
