model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
gated,spec2d,25,0.9802225353692829,0.971995353783713,0.008227181585569721,0.17896303699514748,0.6375551001521231,0.6690184275813149,0.30745625495910645,0.01918251770390552,0.037725326842965465,0.15047973384004748,0.3900413106342794,0.4594789555256732,0.057321350208586884,0.6920488726801566,0.25062977711125656,1.0,1.0,1.0,1.0,False,False
gated,spec2d_wide,25,0.9802225353692829,0.9819657042625475,-0.0017431688932646504,0.767282000975364,0.9071454455108285,0.91574260619469,1.0,0.011139500074676192,0.027043564890423658,0.2908889453691508,0.49165289321492417,0.21745816141592506,0.11446984647247245,0.8082995399629715,0.07723061356455593,1.0,1.0,1.0,1.0,False,False
late,logvar,25,0.9856275833734836,0.9543037175218549,0.03132386585162876,9.841560166031057e-05,0.06030952932941919,0.08638768610927239,6.604194641113281e-05,0.0414197693170063,0.05850791787061796,0.007838036719818461,0.08823000671657932,0.9039319565636023,0.0017849234831433074,0.23966999062139094,0.7585450858954658,0.004428702074713976,1.0,1.0,0.0030379295349121094,True,False
late,raw1d,25,0.9856275833734836,0.9685452543451128,0.017082329028370632,0.006347413223483166,0.23472998565421238,0.2798736723352619,0.052478790283203125,0.02598729504238283,0.041059683822064284,0.03259584147777158,0.2763644208831063,0.6910397376391221,0.007074654876961888,0.5745058228959392,0.4184195222270989,0.2538965289393266,1.0,1.0,1.0,False,False
late,raw1d_wide,25,0.9856275833734836,0.9760226498776067,0.009604933495876926,0.016460559732147176,0.3345642039416337,0.3806162484145123,0.063568115234375,0.015802385984319336,0.026292085013201034,0.027898308284554373,0.48808887165487724,0.48401282006056834,0.0028527927202661907,0.84858184323205,0.1485653640476838,0.6090407100894455,1.0,1.0,1.0,False,False
late,score,25,0.9856275833734836,0.9761319624286984,0.00949562094478531,0.12101631730705391,0.5447893497646533,0.5825529577771601,0.26317596435546875,0.019317294579613543,0.03594128654750422,0.10966982858539451,0.40321058527212644,0.487119586142479,0.03419901995664371,0.7141622875843732,0.2516386924589831,1.0,1.0,1.0,1.0,False,False
late,shallow,25,0.9856275833734836,0.9639763728344529,0.02165121053903072,0.0006120523308765333,0.10198319447330627,0.13608621982888391,0.00022125244140625,0.029741907679850743,0.04343607929299459,0.010143701587701882,0.17449504900200596,0.8153612494102922,0.0016159003487408897,0.44733490874524884,0.5510491909060102,0.02631825022769093,1.0,1.0,0.009735107421875,True,False
late,spec2d,25,0.9856275833734836,0.971995353783713,0.013632229589770457,0.03915824538967772,0.42600226394694585,0.46974566077240404,0.052478790283203125,0.0243284703925628,0.04243273935968717,0.08658397608002953,0.32891077452448836,0.5845052493954821,0.0285903877885974,0.6171336811313204,0.35427593108008226,1.0,1.0,1.0,1.0,False,False
late,spec2d_wide,25,0.9856275833734836,0.9819657042625475,0.003661879110936086,0.47722753215916414,0.800223451363236,0.8184355859491831,1.0,0.012755099583006168,0.02814612454578949,0.1746362687879905,0.494457205767371,0.33090652544463844,0.05563438241433448,0.8119355695974271,0.1324300479882384,1.0,1.0,1.0,1.0,False,False
logvar,raw1d,25,0.9543037175218549,0.9685452543451128,-0.014241536823258127,0.12276991669022119,0.4345685065820968,0.47797958617058073,0.5412561893463135,0.025628207604191842,0.04490108620321363,0.5925465886494581,0.3130801989602995,0.09437321239024243,0.37536833799844527,0.5906058116741225,0.034025850327432175,1.0,1.0,1.0,1.0,False,False
logvar,raw1d_wide,25,0.9543037175218549,0.9760226498776067,-0.02171893235575183,0.0035531593700674643,0.16019076150571368,0.20107968907793522,0.15158963203430176,0.031240881344220033,0.0473575646497663,0.7790724699260774,0.1985015011270931,0.02242602894682952,0.5451835665228857,0.44966323917989065,0.0051531942972236535,0.14567953417276602,1.0,1.0,1.0,False,False
logvar,score,25,0.9543037175218549,0.9761319624286984,-0.021828244906843448,0.017187889570558144,0.2774292806583706,0.3235008945550707,0.01463329792022705,0.03430841914947141,0.05543214246599676,0.7236602759373116,0.2172416494254193,0.059098074637269064,0.5366943724146326,0.4414759279606135,0.021829699624753906,0.6187640245400932,1.0,1.0,0.5999652147293091,False,False
logvar,shallow,25,0.9543037175218549,0.9639763728344529,-0.00967265531259804,0.03239237078461366,0.3090064713248781,0.3552256719133585,0.0783538818359375,0.01558610201704556,0.02559509785342619,0.48611615093093347,0.4913283572188426,0.0225554918502239,0.1390655058079154,0.8589592755128852,0.0019752186791994132,1.0,1.0,1.0,1.0,False,False
logvar,spec2d,25,0.9543037175218549,0.971995353783713,-0.017691636261858303,0.025484297972466652,0.38828140617255635,0.43326798087286506,0.01463329792022705,0.030484938272248144,0.052138656138555534,0.6470961874199266,0.26204273392331756,0.09086107865675587,0.4548383161019426,0.5084426702818352,0.03671901361622218,0.8409818330913995,1.0,1.0,0.5999652147293091,False,False
logvar,spec2d_wide,25,0.9543037175218549,0.9819657042625475,-0.027661986740692673,0.00044397096700102983,0.09227098609308335,0.12480514714985227,0.01463329792022705,0.037685376841381346,0.05465079054989717,0.8630248736079887,0.12437999076657895,0.012595135625432314,0.6842114538280375,0.31283968368248133,0.002948862489481157,0.01953472254804531,1.0,1.0,0.5999652147293091,True,False
raw1d,raw1d_wide,25,0.9685452543451128,0.9760226498776067,-0.007477395532493705,0.061322073124316305,0.4017261671105665,0.4463125022599594,0.049041748046875,0.01304296317086181,0.02246314502142701,0.3879100334548614,0.5833514225015352,0.028738544043603455,0.08285031419156218,0.9149139721209899,0.00223571368744785,1.0,1.0,1.0,1.0,False,False
raw1d,score,25,0.9685452543451128,0.9761319624286984,-0.00758670808358532,0.18709050829363916,0.5555461938449163,0.592641624566117,0.076812744140625,0.0156501238218687,0.029298119413134392,0.4253876596320094,0.48534437361619936,0.0892679667517912,0.16887146834415082,0.8112254762539974,0.01990305540185173,1.0,1.0,1.0,1.0,False,False
raw1d,shallow,25,0.9685452543451128,0.9639763728344529,0.0045688815106600875,0.5265995646330189,0.7639689546767453,0.7853134731975938,0.8318119049072266,0.01412776160204314,0.030306953842527417,0.17124312150462584,0.46813601214281186,0.3606208663525623,0.05774349755977405,0.7846376788806212,0.15761882355960474,1.0,1.0,1.0,1.0,False,False
raw1d,spec2d,25,0.9685452543451128,0.971995353783713,-0.003450099438600174,0.6493690309632589,0.829404269415106,0.8450407722358331,0.8318119049072266,0.01351404490352257,0.03054810190791067,0.34144150442846816,0.4564768817955662,0.20208161377596554,0.15323808132723893,0.7708959497381799,0.07586596893458124,1.0,1.0,1.0,1.0,False,False
raw1d,spec2d_wide,25,0.9685452543451128,0.9819657042625475,-0.013420449917434544,0.019057075054308183,0.4267850563573882,0.47049881767187696,0.15158963203430176,0.023968599020252293,0.04182221058188531,0.5807524457848692,0.33368227539378204,0.08556527882134876,0.3476770524669267,0.6246029822975021,0.027719965235571215,0.6669976269007863,1.0,1.0,1.0,False,False
raw1d_wide,score,25,0.9760226498776067,0.9761319624286984,-0.00010931255109161597,0.954698429734882,0.9922908516559386,0.9930075862960256,1.0,0.007223494710218584,0.019264834248528973,0.1928945714593227,0.6193336359818664,0.18777179255881093,0.04416158113717159,0.9132963139439749,0.04254210491885345,1.0,1.0,1.0,1.0,False,False
raw1d_wide,shallow,25,0.9760226498776067,0.9639763728344529,0.012046277043153792,0.050119496106165715,0.29848233455347695,0.3446982057127874,0.06391465663909912,0.019248754101080158,0.03143954003142316,0.031795254813158556,0.397333427569468,0.5708713176173734,0.004660847224718069,0.7505255151480227,0.24481363762725927,1.0,1.0,1.0,1.0,False,False
raw1d_wide,spec2d,25,0.9760226498776067,0.971995353783713,0.004027296093893531,0.45515496267864286,0.7571918266508475,0.7791124760032432,0.5034446716308594,0.012210132602277386,0.02606025768763559,0.14343374405363474,0.5330764270821734,0.32348982886419186,0.037173316334199666,0.8493991966469538,0.11342748701884649,1.0,1.0,1.0,1.0,False,False
raw1d_wide,spec2d_wide,25,0.9760226498776067,0.9819657042625475,-0.00594305438494084,0.10308688955656614,0.6933973532505521,0.7205693640783842,0.06391465663909912,0.015406558863326349,0.03142432001952155,0.39382429882749576,0.45864573972885236,0.1475299614436518,0.17733292865316527,0.775501049940316,0.04716602140651867,1.0,1.0,1.0,1.0,False,False
score,shallow,25,0.9761319624286984,0.9639763728344529,0.012155589594245408,0.05736951741921509,0.44718837240051895,0.4900785444679697,0.06391465663909912,0.022150132729948528,0.0390667205731335,0.08589648980521476,0.36017383171891515,0.55392967847587,0.026021976491494778,0.6627162306394725,0.3112617928690328,1.0,1.0,1.0,1.0,False,False
score,spec2d,25,0.9761319624286984,0.971995353783713,0.004136608644985147,0.18231443298387762,0.6095212609558017,0.6430088746582967,0.548828125,0.00921535838010484,0.01781156081389028,0.04483193967748108,0.7200105395996782,0.23515752072284066,0.002960511231441366,0.967676710966724,0.02936277780183464,1.0,1.0,1.0,1.0,False,False
score,spec2d_wide,25,0.9761319624286984,0.9819657042625475,-0.005833741833849224,0.11696528618888875,0.7043100010162172,0.7306077326827937,0.0931396484375,0.015485145386109888,0.03182094120839275,0.3931052079261999,0.45309340470968823,0.15380138736411192,0.18014618507797162,0.7688997288887383,0.050954086033290075,1.0,1.0,1.0,1.0,False,False
shallow,spec2d,25,0.9639763728344529,0.971995353783713,-0.008018980949260261,0.10044658681931626,0.6356434227963674,0.6672477522691171,0.03468966484069824,0.018636417880908918,0.036607304802402506,0.4533073007472618,0.40089524023185286,0.14579745902088534,0.24014423775694801,0.7065762944834062,0.05327946775964572,1.0,1.0,1.0,1.0,False,False
shallow,spec2d_wide,25,0.9639763728344529,0.9819657042625475,-0.017989331428094633,0.008127827678157574,0.22846104715017715,0.2733879032105568,0.03468966484069824,0.02723817504698131,0.04289260500965417,0.7059193610087309,0.2608620190340204,0.03321861995724874,0.44564304174711683,0.5466787941609983,0.007678164091884796,0.3088574517699878,1.0,1.0,1.0,False,False
spec2d,spec2d_wide,25,0.971995353783713,0.9819657042625475,-0.00997035047883437,0.0714205841933816,0.5297878463752701,0.568452352985909,0.28627872467041016,0.019906806618222694,0.03672507743356916,0.4992514437539891,0.393846177742243,0.1069023785037679,0.2636818248034908,0.7026767167899236,0.03364145840658556,1.0,1.0,1.0,1.0,False,False
