acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,axis,variant,params,sec
0.97,0.9749647942419027,0.9767441860465116,0.975,0.9983333333333334,0.961038961038961,0.925,0.963855421686747,1.0,1.0,1.0,1.0,"[[37, 3, 0], [0, 40, 0], [0, 0, 20]]",score,0,4,budget,large,,0.0
0.58,0.6373148317949345,0.627104377104377,0.65,0.7639583333333334,0.5121951219512195,0.525,0.4473684210526316,0.425,0.9523809523809523,1.0,1.0,"[[21, 19, 0], [21, 17, 2], [0, 0, 20]]",logvar,0,4,budget,large,3.0,0.0
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9977777777777778,0.9620253164556962,0.95,0.9512195121951219,0.975,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [1, 39, 0], [0, 1, 19]]",shallow,0,4,budget,large,21.0,0.0
0.96,0.9583294264728863,0.9585261621846989,0.9583333333333334,0.9979166666666668,0.9620253164556962,0.95,0.9629629629629629,0.975,0.95,0.95,0.95,"[[38, 2, 0], [0, 39, 1], [1, 0, 19]]",raw1d,1,0,budget,large,27075.0,59.91054009999789
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9984722222222221,0.9620253164556962,0.95,0.9512195121951219,0.975,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [1, 39, 0], [0, 1, 19]]",spec2d,1,0,budget,large,32227.0,22.916089899998042
0.96,0.96231078158789,0.9679722562219503,0.9583333333333334,0.9983333333333334,0.9487179487179487,0.925,0.963855421686747,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [1, 0, 19]]",raw1d_wide,1,0,budget,large,99795.0,153.73543960000097
0.92,0.9138690363647823,0.908695652173913,0.9249999999999999,0.9970833333333333,0.9066666666666666,0.85,0.9512195121951219,0.975,0.8837209302325582,0.95,0.95,"[[34, 2, 4], [1, 39, 0], [0, 1, 19]]",spec2d_wide,1,0,budget,large,97775.0,38.63935389999824
0.96,0.966645820304357,0.9674185463659147,0.9666666666666667,0.9990277777777777,0.9487179487179487,0.925,0.9512195121951219,0.975,1.0,1.0,1.0,"[[37, 3, 0], [1, 39, 0], [0, 0, 20]]",late,1,0,budget,large,178651.0,60.63306680000096
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",gated,1,0,budget,large,178393.0,100.1679104000068
0.96,0.966645820304357,0.9674185463659147,0.9666666666666667,0.9977777777777778,0.9487179487179487,0.925,0.9512195121951219,0.975,1.0,1.0,1.0,"[[37, 3, 0], [1, 39, 0], [0, 0, 20]]",attention,1,0,budget,large,178575.0,75.99581429999671
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9984722222222221,0.9620253164556962,0.95,0.9512195121951219,0.975,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [1, 39, 0], [0, 1, 19]]",score,1,0,budget,large,,0.0
0.64,0.6835884572182681,0.6712913868269118,0.7000000000000001,0.7700694444444444,0.5679012345679012,0.575,0.5526315789473685,0.525,0.9302325581395349,1.0,1.0,"[[23, 15, 2], [18, 21, 1], [0, 0, 20]]",logvar,1,0,budget,large,3.0,0.0
0.95,0.9498906079074855,0.9499791536376901,0.9499999999999998,0.9968750000000001,0.9629629629629629,0.975,0.9367088607594937,0.925,0.95,0.95,0.95,"[[39, 1, 0], [2, 37, 1], [0, 1, 19]]",shallow,1,0,budget,large,21.0,0.0
0.95,0.9463918825234764,0.9406487232574189,0.9583333333333334,0.9995138888888889,0.975609756097561,1.0,0.9333333333333333,0.875,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [2, 35, 3], [0, 0, 20]]",raw1d,1,1,budget,large,27075.0,51.92994900001213
0.95,0.9502659990611798,0.9523255813953488,0.9499999999999998,0.9950694444444445,0.9397590361445783,0.975,0.961038961038961,0.925,0.95,0.95,0.95,"[[39, 0, 1], [3, 37, 0], [1, 0, 19]]",spec2d,1,1,budget,large,32227.0,13.504689399997005
0.95,0.9407407407407407,0.9333333333333332,0.9583333333333334,0.9993055555555556,1.0,1.0,0.9333333333333333,0.875,0.8888888888888888,1.0,1.0,"[[40, 0, 0], [0, 35, 5], [0, 0, 20]]",raw1d_wide,1,1,budget,large,99795.0,146.69250070001
0.95,0.9543012886666138,0.9629629629629629,0.9499999999999998,0.9954861111111111,0.9411764705882353,1.0,0.9473684210526315,0.9,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [4, 36, 0], [1, 0, 19]]",spec2d_wide,1,1,budget,large,97775.0,28.86506979999831
0.99,0.9873377651155429,0.991869918699187,0.9833333333333334,1.0,0.9876543209876543,1.0,1.0,1.0,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [0, 40, 0], [1, 0, 19]]",late,1,1,budget,large,178651.0,122.71280389999447
0.96,0.9584530431770482,0.9538239538239538,0.9666666666666667,1.0,0.975609756097561,1.0,0.9473684210526315,0.9,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [2, 36, 2], [0, 0, 20]]",gated,1,1,budget,large,178393.0,89.09069450000243
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9952777777777778,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",attention,1,1,budget,large,178575.0,107.7325942999887
0.96,0.9584530431770482,0.9538239538239538,0.9666666666666667,0.9998611111111111,0.975609756097561,1.0,0.9473684210526315,0.9,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [2, 36, 2], [0, 0, 20]]",score,1,1,budget,large,,0.0
0.58,0.6247944173749981,0.6146850044365572,0.65,0.7295138888888889,0.5617977528089888,0.625,0.38235294117647056,0.325,0.9302325581395349,1.0,1.0,"[[25, 15, 0], [24, 13, 3], [0, 0, 20]]",logvar,1,1,budget,large,3.0,0.0
0.95,0.9498565691336776,0.9464411557434813,0.9583333333333334,0.9972916666666666,0.963855421686747,1.0,0.9333333333333333,0.875,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [3, 35, 2], [0, 0, 20]]",shallow,1,1,budget,large,21.0,0.0
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9933333333333333,0.9512195121951219,0.975,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [2, 38, 0], [1, 0, 19]]",raw1d,1,2,budget,large,27075.0,81.35544810000283
0.95,0.9505638394527282,0.9453067257945307,0.9583333333333334,0.9933333333333333,0.9382716049382716,0.95,0.961038961038961,0.925,0.9523809523809523,1.0,1.0,"[[38, 0, 2], [3, 37, 0], [0, 0, 20]]",spec2d,1,2,budget,large,32227.0,28.343040899999323
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.9925,0.963855421686747,1.0,0.9743589743589743,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [1, 0, 19]]",raw1d_wide,1,2,budget,large,99795.0,227.88889590000326
0.96,0.9622778662789798,0.9608711701734958,0.9666666666666667,0.9979166666666667,0.963855421686747,1.0,0.9473684210526315,0.9,0.975609756097561,1.0,1.0,"[[40, 0, 0], [3, 36, 1], [0, 0, 20]]",spec2d_wide,1,2,budget,large,97775.0,47.6583382999961
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9961111111111111,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",late,1,2,budget,large,178651.0,75.20474289999402
0.97,0.9709772311398327,0.9678668215253582,0.975,0.9944444444444445,0.9629629629629629,0.975,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,"[[39, 0, 1], [2, 38, 0], [0, 0, 20]]",gated,1,2,budget,large,178393.0,82.58422619999328
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.9980555555555556,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",attention,1,2,budget,large,178575.0,102.34815930000332
0.95,0.9505638394527282,0.9453067257945307,0.9583333333333334,0.9933333333333333,0.9382716049382716,0.95,0.961038961038961,0.925,0.9523809523809523,1.0,1.0,"[[38, 0, 2], [3, 37, 0], [0, 0, 20]]",score,1,2,budget,large,,0.0
0.51,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7799999999999999,0.4,0.4,0.4,0.4,0.95,0.95,0.95,"[[16, 24, 0], [23, 16, 1], [1, 0, 19]]",logvar,1,2,budget,large,3.0,0.0
0.94,0.9416666666666668,0.9416666666666668,0.9416666666666668,0.9963194444444444,0.95,0.95,0.925,0.925,0.95,0.95,0.95,"[[38, 2, 0], [2, 37, 1], [0, 1, 19]]",shallow,1,2,budget,large,21.0,0.0
0.93,0.928066402749947,0.945027195027195,0.9166666666666666,0.9922916666666667,0.9285714285714286,0.975,0.9367088607594937,0.925,0.918918918918919,0.85,0.85,"[[39, 1, 0], [3, 37, 0], [2, 1, 17]]",raw1d,1,3,budget,large,27075.0,62.19812689999526
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.9990277777777777,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",spec2d,1,3,budget,large,32227.0,33.22973269999784
0.95,0.9495293110825845,0.9595238095238096,0.9416666666666665,0.9981249999999999,0.9512195121951219,0.975,0.95,0.95,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [2, 38, 0], [1, 1, 18]]",raw1d_wide,1,3,budget,large,99795.0,181.2502695000003
0.98,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9995833333333333,0.975,0.975,0.975,0.975,1.0,1.0,1.0,"[[39, 1, 0], [1, 39, 0], [0, 0, 20]]",spec2d_wide,1,3,budget,large,97775.0,60.73727380001219
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.9981944444444443,0.963855421686747,1.0,0.9743589743589743,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [1, 0, 19]]",late,1,3,budget,large,178651.0,103.82792419999896
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.9993055555555556,0.963855421686747,1.0,0.9743589743589743,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [1, 0, 19]]",gated,1,3,budget,large,178393.0,115.21840119999251
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9994444444444444,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",attention,1,3,budget,large,178575.0,133.9043937999959
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.9990277777777777,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",score,1,3,budget,large,,0.0
0.54,0.5833235409322365,0.5618024132730015,0.6166666666666667,0.7404861111111112,0.475,0.475,0.40540540540540543,0.375,0.8695652173913043,1.0,1.0,"[[19, 19, 2], [21, 15, 4], [0, 0, 20]]",logvar,1,3,budget,large,3.0,0.0
0.97,0.9672493469961824,0.9611499611499612,0.975,0.9968749999999998,0.9873417721518988,0.975,0.9620253164556962,0.95,0.9523809523809523,1.0,1.0,"[[39, 1, 0], [0, 38, 2], [0, 0, 20]]",shallow,1,3,budget,large,21.0,0.0
0.96,0.9580361159308527,0.9696969696969697,0.9500000000000001,0.993125,0.9743589743589743,0.95,0.9523809523809523,1.0,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [0, 40, 0], [0, 2, 18]]",raw1d,1,4,budget,large,27075.0,65.22547360000317
0.96,0.9525914468685553,0.9684108527131783,0.9416666666666668,0.9990972222222222,0.963855421686747,1.0,0.975,0.975,0.918918918918919,0.85,0.85,"[[40, 0, 0], [1, 39, 0], [2, 1, 17]]",spec2d,1,4,budget,large,32227.0,22.34634069999447
0.97,0.9659952350010829,0.975609756097561,0.9583333333333334,0.9951388888888889,0.9876543209876543,1.0,0.9629629629629629,0.975,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [1, 39, 0], [0, 2, 18]]",raw1d_wide,1,4,budget,large,99795.0,353.9441334000003
0.98,0.975,0.975,0.975,0.9994444444444444,1.0,1.0,0.975,0.975,0.95,0.95,0.95,"[[40, 0, 0], [0, 39, 1], [0, 1, 19]]",spec2d_wide,1,4,budget,large,97775.0,54.247733600001084
0.97,0.9672466422466423,0.9613636363636364,0.975,0.998888888888889,0.9743589743589743,0.95,0.975,0.975,0.9523809523809523,1.0,1.0,"[[38, 1, 1], [0, 39, 1], [0, 0, 20]]",late,1,4,budget,large,178651.0,93.41547899998841
0.96,0.9585261621846989,0.9595238095238096,0.9583333333333334,0.9988888888888888,0.9743589743589743,0.95,0.9512195121951219,0.975,0.95,0.95,0.95,"[[38, 2, 0], [0, 39, 1], [0, 1, 19]]",gated,1,4,budget,large,178393.0,120.47960560000502
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.9998611111111111,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",attention,1,4,budget,large,178575.0,109.15551479998976
0.98,0.9791035008694781,0.9841269841269842,0.975,0.9979166666666668,0.9873417721518988,0.975,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [0, 40, 0], [0, 1, 19]]",score,1,4,budget,large,,0.0
0.59,0.6290676668583881,0.641585927300213,0.6250000000000001,0.7674305555555555,0.6067415730337079,0.675,0.4383561643835616,0.4,0.8421052631578947,0.8,0.8,"[[27, 13, 0], [22, 16, 2], [0, 4, 16]]",logvar,1,4,budget,large,3.0,0.0
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.9974305555555555,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",shallow,1,4,budget,large,21.0,0.0
0.93,0.9286256291134339,0.9284271284271285,0.9333333333333332,0.9945833333333333,0.9523809523809523,1.0,0.9066666666666666,0.85,0.926829268292683,0.95,0.95,"[[40, 0, 0], [4, 34, 2], [0, 1, 19]]",raw1d,2,0,budget,large,27075.0,106.74987810000312
0.92,0.9245251058681184,0.9408308004052685,0.9166666666666666,0.9965277777777777,0.9195402298850575,1.0,0.9066666666666666,0.85,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [6, 34, 0], [1, 1, 18]]",spec2d,2,0,budget,large,32227.0,24.128613900000346
0.95,0.9458346531517262,0.9433719433719433,0.9499999999999998,0.9958333333333332,0.975609756097561,1.0,0.935064935064935,0.9,0.926829268292683,0.95,0.95,"[[40, 0, 0], [2, 36, 2], [0, 1, 19]]",raw1d_wide,2,0,budget,large,99795.0,200.734973300001
