metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
brier,gated,logvar,24,0.2596410569749974,0.4113818177744211,-0.15174076079942372,0.0005675554275512695,0.004337960255639766,0.007006010771486728,0.0002771615982055664,0.2092438795287472,0.23394163014559824,0.9964518537286107,0.002233496437913195,0.0013146498334761344,0.994255695521523,0.004952858588496082,0.0007914458899808765,0.030080437660217285,0.23424985380454738,0.3783245816602833,0.014966726303100586,True,False
brier,gated,raw1d,24,0.2596410569749974,0.312188538931558,-0.05254748195656059,0.05264079570770264,0.1769528756754111,0.20527948812443658,0.15158963203430176,0.09777561128267365,0.11720121955656712,0.8644979582358066,0.08005807783196647,0.05544396393222697,0.8014180842839225,0.1651161862561703,0.033465729459907216,1.0,1.0,1.0,1.0,False,False
brier,gated,raw1d_wide,24,0.2596410569749974,0.3353539170675483,-0.07571286009255092,0.0031430721282958984,0.19180008310453314,0.22083301809370626,0.0002771615982055664,0.14321273754694333,0.17220412404693258,0.8724532641167166,0.05677984273460604,0.07076689314867732,0.8336589063039992,0.11503711115579704,0.051303982540203776,0.15401053428649902,1.0,1.0,0.014966726303100586,False,False
brier,gated,score,24,0.2596410569749974,0.2596915840924127,-5.052711741531345e-05,0.37475037574768066,0.998934477084761,0.9990028524430751,0.30745625495910645,0.04492256532302727,0.06419523146290522,0.3963660998903719,0.20829442514035207,0.39533947496927596,0.2995641548044057,0.4017905665694251,0.29864527862616924,1.0,1.0,1.0,1.0,False,False
brier,gated,shallow,24,0.2596410569749974,0.3654413566570806,-0.10580029968208317,0.033985137939453125,0.11357035252032363,0.1373439661097504,0.15158963203430176,0.18291111497557794,0.21603042620712026,0.9250310995014119,0.03251129091846926,0.04245760958011881,0.902373698207491,0.06626499518798881,0.031361306604520155,1.0,1.0,1.0,1.0,False,False
brier,gated,spec2d,24,0.2596410569749974,0.28293753869453814,-0.023296481719540765,0.6634435653686523,0.5386712479521298,0.5648399121706614,0.30745625495910645,0.06804664308164717,0.08726696277574299,0.6375438383555108,0.17165824084529976,0.19079792079918947,0.534805792014263,0.3362160686971578,0.12897813928857912,1.0,1.0,1.0,1.0,False,False
brier,gated,spec2d_wide,24,0.2596410569749974,0.2906713590892777,-0.031030302114280248,0.5087660551071167,0.40797120920497487,0.4382847840497459,0.5412561893463135,0.07516794635563828,0.09412518823011178,0.7133162464852036,0.14840059685663184,0.1382831566581645,0.6164211823325447,0.29408288876056715,0.08949592890688812,1.0,1.0,1.0,1.0,False,False
brier,late,logvar,24,0.31369584174614196,0.4113818177744211,-0.09768597602827916,0.022932052612304688,0.20414934373389715,0.23368596466097508,0.006610751152038574,0.18729860936004505,0.22578748646887284,0.8736291235284318,0.044802725142574135,0.08156815132899406,0.8452798911446984,0.09020850456732858,0.06451160428797305,1.0,1.0,1.0,0.3371483087539673,False,False
brier,late,raw1d,24,0.31369584174614196,0.312188538931558,0.0015073028145839707,0.5087660551071167,0.9813967819579174,0.9825903553094144,0.5412561893463135,0.07817010196062582,0.1110969890015047,0.4293790631712122,0.12287435999073298,0.4477465768380548,0.3698273003060439,0.2426657983056481,0.38750690138830796,1.0,1.0,1.0,1.0,False,False
brier,late,raw1d_wide,24,0.31369584174614196,0.3353539170675483,-0.021658075321406362,0.2405325174331665,0.7508312800470601,0.7663080262950662,0.15158963203430176,0.10245708211663856,0.13716048193241712,0.5679126118874676,0.11061083504938152,0.3214765530631509,0.5097081555576917,0.2190134943518537,0.27127835009045465,1.0,1.0,1.0,1.0,False,False
