metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected,bayes_p_b_better_r05,bayes_p_equiv_r05,bayes_p_a_better_r05
f1_macro,attention,early,24,0.671473803403694,0.6687911129110283,0.0026826904926656875,0.8774070739746094,0.9312117645572704,0.9356153762562497,0.8388197422027588,0.039537631833914885,0.05536693240680148,0.34186721681054566,0.2511536030363513,0.406979180153103,0.23402160769530728,0.4766542346736021,0.2893241576310907,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,gated,24,0.671473803403694,0.6890281739978436,-0.017554370594149493,0.43418687955840585,0.4888512145582975,0.5168902947550368,1.0,0.047474309165927556,0.06032500661758505,0.6175852220354063,0.24193897495333336,0.1404758030112603,0.46139092825131295,0.4656226552530058,0.07298641649568131,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,late,24,0.671473803403694,0.6754339852835995,-0.003960181879905507,0.23554996872208356,0.8991607834617235,0.9055983200475309,0.4048728942871094,0.04101644221469793,0.05693220985940319,0.42339249029158865,0.24873947446592842,0.3278680352424829,0.30437437059268285,0.4725702806337886,0.2230553487735285,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,logvar,24,0.671473803403694,0.62747966299429,0.0439941404094041,0.10109639167785645,0.3803360877244582,0.4111665757140966,0.15158963203430176,0.10296299126124853,0.12829027793167486,0.14182934141497075,0.10636381291433716,0.7518068456706921,0.10305411453775083,0.21208716682731232,0.6848587186349369,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,raw1d,24,0.671473803403694,0.6514447346702764,0.0200290687334176,0.22375715482873781,0.49671826470416275,0.5244833760327398,0.21003961563110352,0.05480010595715459,0.06973436387251139,0.15561815111980629,0.21069655681328203,0.6336852920669117,0.09039262590261113,0.4092118321040248,0.5003955419933641,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,raw1d_wide,24,0.671473803403694,0.6297450892781732,0.04172871412552088,0.16178664110148655,0.2613993513168552,0.29242542706470415,0.21003961563110352,0.08518017046161733,0.10384269270809594,0.08346253594586966,0.11172220955038703,0.8048152545037434,0.051000056335167555,0.22633460087746238,0.72266534278737,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,score,24,0.671473803403694,0.6765703309414995,-0.005096527537805473,0.987048648252314,0.8638434864885803,0.8724983269287341,1.0,0.0403323528024722,0.05546623848373525,0.43447518503375165,0.2593342819821353,0.3061905329841131,0.30845510907666185,0.49056976354864235,0.20097512737469583,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,shallow,24,0.671473803403694,0.6766459023995033,-0.0051720989958092154,0.9664472341537476,0.9239777217667343,0.9288418410463736,0.8388197422027588,0.0694464478032223,0.09705246071146618,0.46451108369474065,0.14563841551910323,0.3898505007861562,0.3922829578340112,0.286165614925025,0.32155142724096375,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,spec2d,24,0.671473803403694,0.6949851476554101,-0.02351134425171601,0.5456695556640625,0.519850939922483,0.5467629965131211,0.8388197422027588,0.06663926593165892,0.08516282913678186,0.6446743732975504,0.17471414463629453,0.18061148206615507,0.538457406017004,0.342180655555542,0.119361938427454,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,attention,spec2d_wide,24,0.671473803403694,0.6752531053750657,-0.003779301971371563,0.944107174873352,0.9174978922003154,0.9227738473115834,1.0,0.04704393935714159,0.065626222340992,0.43232141260934953,0.21463791811956245,0.353040669271088,0.32863921218625525,0.4131283967765673,0.25823239103717743,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,gated,24,0.6687911129110283,0.6890281739978436,-0.02023706108681518,0.8774070739746094,0.5500478611297935,0.5757469556107627,0.8388197422027588,0.060234069300925716,0.07741289639971577,0.619144743050845,0.19378609534318014,0.18706916160597487,0.5028042269616735,0.37718046761568047,0.12001530542264607,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,late,24,0.6687911129110283,0.6754339852835995,-0.006642872372571195,0.944107174873352,0.8569163256872608,0.8660023946141968,1.0,0.050322187271754935,0.06908257540953476,0.4636892385579457,0.21026819732234187,0.3260425641197125,0.35862238342511565,0.4053883774462761,0.23598923912860828,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,logvar,24,0.6687911129110283,0.62747966299429,0.041311449916738414,0.10738253593444824,0.33842212752398904,0.36973269819918586,0.15158963203430176,0.0919735115254876,0.11373300894054461,0.11847783662448794,0.11462058202922965,0.7669015813462824,0.08014866793447611,0.2292613503164731,0.6905899817490508,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,raw1d,24,0.6687911129110283,0.6514447346702764,0.017346378240751914,0.5838061571121216,0.5941322932042045,0.6178797396529173,0.5412561893463135,0.05583264737696996,0.07236260780874403,0.20152726511376512,0.20897482158422487,0.58949791330201,0.12829401038397417,0.404289777259393,0.46741621235663283,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,raw1d_wide,24,0.6687911129110283,0.6297450892781732,0.03904602363285519,0.10738253593444824,0.1840914490715926,0.2127719816624834,0.5412561893463135,0.07323080341049368,0.08791326211006935,0.04941796509658978,0.11005261105923825,0.840529423844172,0.024887978598206538,0.2305086004957313,0.7446034209060621,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,score,24,0.6687911129110283,0.6765703309414995,-0.00777921803047116,0.5456695556640625,0.8086483754449569,0.8206973801955632,0.5412561893463135,0.04585139027185457,0.06220349492700583,0.47242514586919504,0.23708938883227548,0.2904854652985295,0.3519443893157071,0.45269063776674867,0.19536497291754426,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,shallow,24,0.6687911129110283,0.6766459023995033,-0.007854789488474902,0.899570107460022,0.8756955298323539,0.8836095849614735,0.8388197422027588,0.0673903013907003,0.09296097057003835,0.48295735105666004,0.15581455999471006,0.3612280889486299,0.4044749538072223,0.3053939085846652,0.2901311376081125,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,spec2d,24,0.6687911129110283,0.6949851476554101,-0.02619403474438169,0.47316575050354004,0.5438631621508361,0.5698193664588503,0.5412561893463135,0.07716558731428319,0.09905801196434269,0.6466165237720656,0.15170433218421323,0.2016791440437212,0.5572835029673177,0.29847114574288935,0.14424535128979296,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,early,spec2d_wide,24,0.6687911129110283,0.6752531053750657,-0.0064619924640372485,0.975736119417176,0.8872100378508514,0.8944010890556343,1.0,0.06048258174907808,0.08368457621163077,0.46904589947781183,0.17186204697442026,0.3590920535477679,0.3832621661010393,0.3353742852183444,0.28136354868061625,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,gated,late,24,0.6890281739978436,0.6754339852835995,0.013594188714243985,0.9611595909257591,0.6128149375279602,0.6356771623173573,0.8318119049072266,0.045362480710062984,0.059007051136395976,0.19122498205757305,0.2554165140871093,0.5533585038553176,0.10877057710129871,0.4856727770766245,0.40555664582207684,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,gated,logvar,24,0.6890281739978436,0.62747966299429,0.061548511003553595,0.04248917102813721,0.24538155693498934,0.2761178113902543,0.15158963203430176,0.12345017193995717,0.15003710875937776,0.08955397942092005,0.07468174895857971,0.8357642716205003,0.06394386393101884,0.15066613275288632,0.7853900033160949,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,gated,raw1d,24,0.6890281739978436,0.6514447346702764,0.037583439327567095,0.23554996872208356,0.28302870463994906,0.31430939407306824,1.0,0.07857454822465504,0.09618034435223442,0.08865711292556991,0.12537328323156682,0.7859696038428633,0.05283094103152425,0.2531472057059666,0.6940218532625092,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,gated,raw1d_wide,24,0.6890281739978436,0.6297450892781732,0.059283084719670386,0.022089328068250483,0.12954058433896143,0.1547361661335391,0.01690053939819336,0.1044886936870906,0.12390462940382393,0.039544970608011765,0.0625082968057693,0.8979467325862189,0.023318284154787757,0.1308357027223881,0.8458460131228241,1.0,1.0,1.0,0.9295296669006348,False,False,,,
f1_macro,gated,score,24,0.6890281739978436,0.6765703309414995,0.012457843056344021,0.8551984216262508,0.7623308267838723,0.777138231961031,0.4048728942871094,0.0612628873380992,0.08222479060788628,0.29324015650452695,0.18294770596249077,0.5238121375329823,0.216701797847157,0.3559806637385666,0.42731753841427633,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,gated,shallow,24,0.6890281739978436,0.6766459023995033,0.012382271598340279,0.7898378372192383,0.8166754335960877,0.8282373081567042,0.8388197422027588,0.07569039623792582,0.10288141315874667,0.3377974430863671,0.14440492059946197,0.517797636314171,0.2728625308759608,0.283863318669963,0.4432741504540762,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,gated,spec2d,24,0.6890281739978436,0.6949851476554101,-0.00595697365756651,0.9888126850128174,0.8915796749599937,0.8984955638529346,1.0,0.0577768927107625,0.08003369314250315,0.46314184019367544,0.17917566138260754,0.357682498423717,0.3740946760737843,0.3488999388581587,0.277005385068057,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,gated,spec2d_wide,24,0.6890281739978436,0.6752531053750657,0.01377506862277793,0.5838061571121216,0.7555580553819907,0.77076048785153,0.5412561893463135,0.06619496501550538,0.08870945739569949,0.2959145729253806,0.17005634908391642,0.534029077990703,0.22384485789228442,0.3321430403701314,0.4440121017375841,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,late,logvar,24,0.6754339852835995,0.62747966299429,0.047954322289309605,0.12084019184112549,0.35045804041549466,0.3816710862111338,0.30745625495910645,0.10827836587616645,0.13418771162350396,0.1306117119473586,0.09853958936169616,0.7708486986909452,0.09498508868806539,0.1969438476442411,0.7080710636676935,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,late,raw1d,24,0.6754339852835995,0.6514447346702764,0.023989250613323108,0.3615326171890033,0.5807903657498914,0.60514956292617,0.6776394844055176,0.07533481786411442,0.09738788286759786,0.21775412647750772,0.15568857973607797,0.6265572937864143,0.15751423031372422,0.30578140724680125,0.5367043624394745,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,late,raw1d_wide,24,0.6754339852835995,0.6297450892781732,0.04568889600542639,0.1230448277690691,0.2746066958466066,0.3058060608287835,0.13380050659179688,0.09463244794234421,0.11565384063811936,0.09285870153555173,0.10265370933396989,0.8044875891304784,0.06061521191289184,0.20706855477892816,0.73231623330818,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,late,score,24,0.6754339852835995,0.6765703309414995,-0.0011363456578999652,0.8115357160568237,0.9786124997831023,0.9799846340039228,0.8388197422027588,0.05140637785504236,0.07299749753935555,0.41722008033977026,0.1863228830851167,0.396457036575113,0.3284993465624849,0.3620065517041252,0.30949410173338987,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,late,shallow,24,0.6754339852835995,0.6766459023995033,-0.0012119171159037077,0.9664472341537476,0.9817567950090281,0.9829272779556324,0.8388197422027588,0.06406775620328331,0.0910645152121365,0.43417128507295794,0.14955794234753278,0.41627077257950923,0.3616678816461782,0.2935778429549491,0.34475427539887266,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,late,spec2d,24,0.6754339852835995,0.6949851476554101,-0.0195511623718105,0.9218088388442993,0.5873043323068265,0.611367042141961,0.5412561893463135,0.06213377455083162,0.08042312579736216,0.6048041868532914,0.1882201144940779,0.20697569865263069,0.4950131178126978,0.36650512240842253,0.13848175977887972,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,late,spec2d_wide,24,0.6754339852835995,0.6752531053750657,0.00018087990853394437,0.899570107460022,0.9963667507628092,0.9965998975106984,0.8388197422027588,0.047290298501215015,0.06752392578643496,0.39893071389349644,0.19862588157924643,0.40244340452725713,0.3062150613616235,0.384393590585338,0.30939134805303853,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,logvar,raw1d,24,0.62747966299429,0.6514447346702764,-0.023965071675986497,0.3305051326751709,0.5906579852046867,0.6145664157788756,0.8388197422027588,0.0766362687883728,0.09925869553180007,0.6232779537137145,0.15306266718297823,0.22365937910330724,0.5355669985854188,0.30075386236431934,0.16367913905026188,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,logvar,raw1d_wide,24,0.62747966299429,0.6297450892781732,-0.0022654262838832187,0.4389305114746094,0.9597180794837927,0.962300877747616,0.30745625495910645,0.05545874613604134,0.07830542605917826,0.43156569947237705,0.17609908166975113,0.39233521885787176,0.3465249771066217,0.3432006159562604,0.31027440693711794,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,logvar,score,24,0.62747966299429,0.6765703309414995,-0.049090667947209565,0.060427069664001465,0.30373035072138155,0.33512044367369614,0.15158963203430176,0.10503799106318318,0.12906752310479175,0.7945891718166689,0.09636834680565738,0.10904248137767374,0.7304227531573086,0.19343384506497202,0.07614340177771933,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,logvar,shallow,24,0.62747966299429,0.6766459023995033,-0.04916623940521331,0.04248917102813721,0.20629594539006016,0.23591281348365986,0.30745625495910645,0.09449100605500768,0.1139581203301982,0.8445191326088155,0.08986865830551699,0.0656122090856675,0.7758686140267922,0.18397825153458458,0.04015313443862323,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,logvar,spec2d,24,0.62747966299429,0.6949851476554101,-0.06750548466112011,0.09509599208831787,0.21198874282969907,0.24180836170848363,0.5412561893463135,0.13054727834220584,0.1576239053700969,0.8572822092018417,0.06569860948102041,0.07701918131713786,0.8121760026587774,0.13300225768312784,0.054821739658094726,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,logvar,spec2d_wide,24,0.62747966299429,0.6752531053750657,-0.04777344238077567,0.35962629318237305,0.3959624547501951,0.4265188190621331,0.8388197422027588,0.11398826602291429,0.14242771830984507,0.7495799683037518,0.09722382808428923,0.15319620361195893,0.6900862278903833,0.19382399871145917,0.1160897733981575,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,raw1d,raw1d_wide,24,0.6514447346702764,0.6297450892781732,0.02169964539210328,0.45587432384490967,0.5222321611772399,0.5490525367315416,0.5412561893463135,0.061734466220067744,0.07892953394245825,0.17616512485425148,0.18845929025118235,0.6353755848945661,0.11215264607878958,0.3677698829991798,0.5200774709220306,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,raw1d,score,24,0.6514447346702764,0.6765703309414995,-0.025125596271223072,0.12585852473931722,0.4282763062629996,0.45811947035036327,0.11531829833984375,0.06248183148417084,0.07852643917956753,0.6840245639071862,0.18036346425272143,0.13561197184009233,0.5646139271909063,0.354868851361076,0.0805172214480177,1.0,1.0,1.0,1.0,False,False,,,
f1_macro,raw1d,shallow,24,0.6514447346702764,0.6766459023995033,-0.025201167729226814,0.5270590782165527,0.6288657775158326,0.6509423123866566,0.30745625495910645,0.08687952430487421,0.1133705512756556,0.6148632318477605,0.1348109188358994,0.2503258493163401,0.5398273021813756,0.26583038222193656,0.19434231559668777,1.0,1.0,1.0,1.0,False,False,,,
